No,Uid,Jid,offloadtime,commutime,runtime,energy,AoI,state
308,7,4,0.1,0.002158346930688922,0.08,0.013903950846727336,1.05,CP
309,9,0,0.05,0.0007194489768963071,0.1,0.0046346502822424435,1.24,CP
310,8,0,0.05,0.0014388979537926143,0.09,0.009269300564484887,1.36,CP
311,7,0,0.05,0.002158346930688922,0.08,0.013903950846727336,1.48,CP
312,9,4,0.1,0.0007194489768963071,0.1,0.0046346502822424435,0.07,CP
313,8,12,0.2,0.0014388979537926143,0.09,0.009269300564484887,0.09,CP
314,7,20,0.3,0.002158346930688922,0.08,0.013903950846727336,0.11,CP
315,7,16,0.25,0.002158346930688922,0.08,0.013903950846727336,0.28,CP
316,7,12,0.2,0.002158346930688922,0.08,0.013903950846727336,0.46,CP
317,8,8,0.15,0.0014388979537926143,0.09,0.009269300564484887,0.64,CP
318,7,8,0.15,0.002158346930688922,0.08,0.013903950846727336,0.76,CP
319,8,4,0.1,0.0014388979537926143,0.09,0.009269300564484887,0.94,CP
320,7,4,0.1,0.002158346930688922,0.08,0.013903950846727336,1.05,CP
321,9,0,0.05,0.0007194489768963071,0.1,0.0046346502822424435,1.24,CP
322,8,0,0.05,0.0014388979537926143,0.09,0.009269300564484887,1.36,CP
323,7,0,0.05,0.002158346930688922,0.08,0.013903950846727336,1.48,CP
