TIMESLOT,Throughout,Failure,Failurerate,User,mecAge,Run,commTotal,commEnergy,reward
10.0,70,1,0.014285714285714285,10,179.49,3180.0,2.504252796332147,53.90927272605981,273.77004039909946
15.0,105,1,0.009523809523809525,10,463.07,4870.0,5.616089449702614,66.49332871504352,411.4962855292175
20.0,140,1,0.007142857142857143,10,823.48,6490.0,9.481117548637892,78.60092261148708,548.5756881786729
25.0,174,1,0.005747126436781609,10,1261.38,8010.0,13.80684990783927,89.07447992484262,681.2189623161382
30.0,209,1,0.004784688995215311,10,1789.58,9510.0,18.929023919604937,99.14815786668267,816.958579357061
35.0,244,1,0.004098360655737705,10,2400.76,11010.0,24.7485560458921,108.93740057014236,952.1873110957232
40.0,279,1,0.0035842293906810036,10,3100.83,12310.0,31.140246991629404,119.14644419537711,1086.393840948552
45.0,314,1,0.0031847133757961785,10,3836.37,13650.0,37.40305041054028,128.37014982008841,1220.8604557107974
50.0,348,1,0.0028735632183908046,10,4543.75,15010.0,43.29544515168882,138.18454392911136,1351.8075128170656
55.0,383,1,0.0026109660574412533,10,5245.19,16550.0,48.96546156795634,148.3133107653368,1487.2411060749243
60.0,418,1,0.0023923444976076554,10,6060.74,17970.0,55.51491461658358,157.13606069182055,1621.6679158515187
65.0,453,1,0.002207505518763797,10,6814.39,19470.0,61.44683070807012,167.15730487430295,1756.754476870093
70.0,488,1,0.0020491803278688526,10,7545.58,21010.0,67.43308098014482,176.10633483576558,1891.9110884106797
75.0,522,1,0.0019157088122605363,10,8291.15,22410.0,73.65695728111281,184.53769252148646,2022.6691664917896
80.0,557,1,0.0017953321364452424,10,9234.36,23630.0,81.18201414816102,193.77959617524814,2155.7541415033606
85.0,592,1,0.0016891891891891893,10,10093.33,24930.0,87.89507605897444,203.54271126863466,2289.6708156932
90.0,627,1,0.001594896331738437,10,10955.92,26310.0,94.61307812892893,212.77796703819868,2423.7653272325474
95.0,662,1,0.0015105740181268882,10,11784.42,27730.0,101.08403506544332,221.818579945635,2558.2269107661577
100.0,696,1,0.0014367816091954023,10,12551.06,29170.0,107.01924521366313,231.46263092974604,2689.2792359914674
105.0,731,1,0.0013679890560875513,10,13342.64,30670.0,113.17457224203702,240.8272800887677,2824.159542410646
110.0,766,1,0.0013054830287206266,10,14172.61,32050.0,119.70935630135456,250.3915984455351,2958.424822919809
115.0,801,1,0.0012484394506866417,10,14989.29,33470.0,126.29581412493968,259.5758684179073,3092.7937722461284
120.0,836,1,0.0011961722488038277,10,15872.22,34770.0,133.35743939268215,267.9440757073786,3226.496070339927
125.0,870,1,0.0011494252873563218,10,16693.87,36130.0,139.73608218395037,277.61031709002856,3356.989625560019
130.0,905,1,0.0011049723756906078,10,17534.44,37470.0,146.2276020858468,286.40004814908934,3491.252307079679
135.0,940,1,0.0010638297872340426,10,18332.73,38970.0,152.41961764197907,295.65832229840424,3626.0950709879417
140.0,975,1,0.0010256410256410256,10,19129.95,40470.0,158.72162761641786,304.2801419831317,3760.904329552916
