TIMESLOT,Throughout,Failure,Failurerate,User,mecAge,Run,commTotal,commEnergy,reward
10.0,70,1,0.014285714285714285,10,87.85,2170.0,1.2527770243233989,28.805171969757456,272.38228384631344
15.0,105,1,0.009523809523809525,10,233.74,3400.0,2.9937622169649334,39.6259400158035,409.57634341578785
20.0,140,1,0.007142857142857143,10,472.63,4670.0,5.746167885048242,52.35427431127022,545.844705314952
25.0,174,1,0.005747126436781609,10,769.01,5970.0,9.053126806701497,63.4817202780158,677.8939188036436
30.0,209,1,0.004784688995215311,10,1106.05,7360.0,12.758549997603797,72.85394504057928,813.5829126355902
35.0,244,1,0.004098360655737705,10,1556.69,8430.0,17.586048062420797,82.69592431603597,946.0925339034661
40.0,279,1,0.0035842293906810036,10,2069.21,9540.0,22.783486377338853,91.16180548359539,1078.2452137504135
45.0,314,1,0.0031847133757961785,10,2589.06,10770.0,27.928428995089774,100.6415919785272,1210.978342979492
50.0,348,1,0.0028735632183908046,10,3202.66,11710.0,33.80852778641924,109.98742908737965,1337.4180969965748
55.0,383,1,0.0026109660574412533,10,3844.92,12700.0,39.795476203459366,120.68345352283353,1467.6771368626871
60.0,418,1,0.0023923444976076554,10,4438.77,13850.0,45.21789153013254,130.86672358942081,1599.9552627577805
65.0,453,1,0.002207505518763797,10,5050.61,15080.0,51.04424526838754,139.42127949123034,1732.082951520893
70.0,488,1,0.0020491803278688526,10,5689.62,16230.0,56.961824875832754,148.06773258192425,1863.581295354883
75.0,522,1,0.0019157088122605363,10,6355.63,17330.0,62.929545672295184,154.889621205925,1990.918675670238
80.0,557,1,0.0017953321364452424,10,6995.28,18520.0,68.73896052512514,163.75734500230243,2122.6100080082992
85.0,592,1,0.0016891891891891893,10,7667.36,19670.0,74.8192395223976,174.72632357597422,2253.7046487215725
90.0,627,1,0.001594896331738437,10,8442.54,20500.0,81.64994625353073,182.5174667000822,2381.722708700816
95.0,662,1,0.0015105740181268882,10,9157.15,21610.0,88.04196608705774,192.68731028005087,2511.984120795977
100.0,696,1,0.0014367816091954023,10,9843.95,22630.0,94.11713331534057,201.89405712883666,2638.6745772780378
105.0,731,1,0.0013679890560875513,10,10538.34,23740.0,100.29507815177547,210.8290059632438,2769.5722991905386
110.0,766,1,0.0013054830287206266,10,11219.48,24770.0,106.30154630405787,219.06362959377614,2900.097476331168
115.0,801,1,0.0012484394506866417,10,11781.94,26120.0,111.44397081743067,230.05127338122534,3033.971309374911
120.0,836,1,0.0011961722488038277,10,12541.08,27110.0,118.3500363981608,238.00910024552556,3162.9372631500255
125.0,870,1,0.0011494252873563218,10,13208.33,28210.0,124.2931772342908,246.66893786918376,3290.129634387761
130.0,905,1,0.0011049723756906078,10,13885.77,29320.0,130.36547402414467,256.9816038334164,3421.1037945488993
135.0,940,1,0.0010638297872340426,10,14669.98,30230.0,137.37308506072458,267.23484415211334,3549.3893120366824
140.0,975,1,0.0010256410256410256,10,15391.7,31380.0,143.7551298333709,274.3215769385173,3680.1212747757672
