No,Uid,Jid,offloadtime,commutime,runtime,energy,AoI,state
0,7,26,0.1,0.007028011053686301,0.08,0.020176078237147954,0.02,CP
1,6,61,0.21,0.00394853152967927,0.07,0.0199177086102269,0.02,CP
2,6,77,0.31,0.004102655088663232,0.07,0.020116219754198243,0.02,CP
3,7,56,0.42,0.00324,0.08,0.01529712,0.02,CP
4,6,93,0.53,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
5,6,102,0.63,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
6,6,112,0.74,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
7,6,122,0.84,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
8,6,132,0.95,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
9,6,143,1.06,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
10,6,153,1.16,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
11,6,164,1.27,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
12,6,174,1.37,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
13,6,185,1.48,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
14,6,195,1.59,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
15,6,204,1.69,0.0028799999999999993,0.07,0.018541439999999996,0.02,CP
16,7,181,1.72,0.0014399999999999999,0.08,0.01297872,0.1,CP
17,6,207,1.72,0.0028799999999999993,0.07,0.018541439999999996,0.2,CP
18,7,182,1.73,0.0018514285714285716,0.08,0.01350864,0.3,CP
19,6,208,1.73,0.0037028571428571423,0.07,0.019601280000000002,0.41,CP
20,7,183,1.74,0.0041657142857142865,0.08,0.016489440000000005,0.5,CP
21,6,209,1.74,0.008331428571428573,0.07,0.025562880000000003,0.61,CP
22,7,184,1.75,0.009372857142857143,0.08,0.023196240000000003,0.7,CP
23,7,187,1.84,0.006109199942522311,0.08,0.018992649525968738,0.72,CP
24,7,190,1.93,0.00527366630267015,0.08,0.017916482197839152,0.74,CP
25,7,194,2.03,0.007847681734024413,0.08,0.021231814073423443,0.74,CP
26,6,210,1.75,0.018745714285714296,0.07,0.038976480000000015,1.13,CP
27,6,213,1.84,0.012218399885044622,0.07,0.03056929905193747,1.14,CP
28,6,214,1.85,0.018327599827566925,0.07,0.038437948577906195,1.24,CP
29,6,216,1.93,0.010547332605340297,0.07,0.028416964395678306,1.27,CP
30,7,191,1.94,0.011865749181007837,0.08,0.026407084945138097,1.36,CP
31,6,220,2.03,0.01569536346804882,0.07,0.03504762814684688,1.38,CP
32,7,195,2.04,0.017657283901554913,0.08,0.033866581665202726,1.47,CP
33,7,197,2.18,0.010964284288407204,0.08,0.02524599816346848,1.44,CP
34,7,200,2.27,0.01629923583335114,0.08,0.03211741575335627,1.46,CP
35,7,204,2.49,0.015629560594738502,0.08,0.03125487404602319,1.34,CP
36,7,206,2.57,0.013184711642829984,0.08,0.02810590859596502,1.37,CP
37,7,185,1.76,0.0210889285714286,0.08,0.038286540000000036,2.28,CP
38,7,188,1.85,0.02061854980601279,0.08,0.037680692150144475,2.3,CP
39,6,217,1.94,0.023731498362015692,0.07,0.045398169890276216,2.32,CP
40,7,192,1.95,0.026697935657267673,0.08,0.04551094112656076,2.41,CP
41,6,223,2.18,0.021928568576814397,0.07,0.04307599632693695,2.29,CP
42,7,198,2.19,0.024669639648916213,0.08,0.04289849586780408,2.38,CP
43,7,202,2.35,0.020971962162353402,0.08,0.03813588726511118,2.33,CP
44,6,232,2.57,0.026369423285659953,0.07,0.048795817191930026,2.22,CP
45,7,207,2.58,0.029665601196367443,0.08,0.04933329434092127,2.31,CP
46,7,209,2.66,0.020352517098508542,0.08,0.037338042022879,2.34,CP
47,6,221,2.04,0.03531456780310979,0.07,0.06031716333040541,3.06,CP
48,7,196,2.05,0.03972888877849851,0.08,0.06229480874670608,3.16,CP
49,6,226,2.27,0.0325984716667023,0.07,0.05681883150671257,3.05,CP
50,7,201,2.28,0.03667328062504005,0.08,0.05835918544505159,3.14,CP
51,6,230,2.49,0.03125912118947703,0.07,0.05509374809204642,3.04,CP
52,7,205,2.5,0.0351665113381617,0.08,0.05641846660355227,3.13,CP
53,7,211,2.8,0.02992703892819538,0.08,0.04967002613951565,2.94,CP
54,7,213,2.88,0.02326911157535057,0.08,0.041094615709051534,2.97,CP
55,7,217,3.1,0.020573994410783777,0.08,0.037623304801089504,2.85,CP
56,7,219,3.24,0.02653008491981805,0.08,0.04529474937672565,2.82,CP
57,7,220,3.32,0.025325919857872286,0.08,0.04374378477693951,2.84,CP
58,7,223,3.53,0.023663928872507935,0.08,0.04160314038779022,2.74,CP
59,7,226,3.74,0.02930290703698103,0.08,0.04886614426363157,2.64,CP
60,6,211,1.76,0.04217785714285724,0.07,0.06915708000000012,4.72,CP
61,7,186,1.77,0.04745008928571432,0.08,0.07223971500000005,4.82,CP
62,7,189,1.86,0.04639173706352878,0.08,0.07087655733782508,4.83,CP
63,6,224,2.19,0.04933927929783248,0.07,0.07838099173560824,4.61,CP
64,6,228,2.35,0.04194392432470677,0.07,0.06885577453022232,4.56,CP
65,7,203,2.36,0.04718691486529512,0.08,0.07190074634650011,4.65,CP
66,6,235,2.66,0.040705034197017084,0.07,0.067260084045758,4.46,CP
67,7,210,2.67,0.04579316347164422,0.08,0.07010559455147776,4.55,CP
68,7,215,3.02,0.030544627855498867,0.08,0.05046548067788254,4.31,CP
69,7,222,3.4,0.03748476618995801,0.08,0.05940437885266592,4.04,CP
70,7,225,3.61,0.03472439648669315,0.08,0.05584902267486078,3.93,CP
71,7,228,3.82,0.031227744602316698,0.08,0.05134533504778391,3.83,CP
72,6,218,1.95,0.05339587131453535,0.07,0.08360588225312153,5.8,CP
73,7,199,2.2,0.05550668921006165,0.08,0.0826166157025594,5.66,CP
