sysTime,Action,ChannelUsed,TransJob,CPU,JobFaultProb,RunningJob,ActionQos
140,9,25.61702303865056,21,0.04375,0.0,1,0.0
260,9,31.2316902345752,15,0.00625,0.0,1,7.991485325050357
380,7,-2.042810365310288e-14,0,0.04375,0.0,1,7.991442249890724
510,6,-3.197442310920451e-14,0,0.04375,0.0,1,7.995898760608727
630,6,-3.019806626980426e-14,0,0.00625,0.0,1,7.9970344693041895
750,6,-3.019806626980426e-14,0,0.00625,0.0,1,7.9934129161786425
880,6,-3.019806626980426e-14,0,0.00625,0.0,1,7.9934129161786425
1000,6,-3.019806626980426e-14,0,0.00625,0.0,1,7.9934129161786425
1120,6,-3.019806626980426e-14,0,0.00625,0.0,1,7.9934129161786425
1240,6,-3.019806626980426e-14,0,0.00625,0.0,1,7.992754599926185
1370,6,-3.019806626980426e-14,0,0.00625,0.0,1,7.9934129161786425
1490,6,-3.019806626980426e-14,0,0.00625,0.35555555555555557,1,7.9934129161786425
1610,6,-3.019806626980426e-14,0,0.00625,0.35555555555555557,1,7.9934129161786425
1740,6,-3.019806626980426e-14,0,0.00625,0.35555555555555557,1,7.9934129161786425
1860,9,42.20722526112964,14,0.00625,0.35555555555555557,1,7.9934129161786425
1970,9,38.20474954281521,20,0.05,1,1,-7.9934129161786425
2110,9,49.32275630701481,35,0.04375,1,1,-7.732382848213944
2230,9,44.384484702076534,35,0.04375,1,1,-7.9970344693041895
2350,9,46.21482444572413,41,0.00625,1,1,-7.996737945067887
2470,9,49.25123152548955,50,0.04375,1,1,-7.9917673288368025
2600,9,49.34460442632331,53,0.00625,1,1,-7.9956261750012425
2720,9,48.074080999161644,56,0.04375,1,1,-7.988067233453054
2840,9,45.53296996364975,59,0.04375,1,1,-7.993125822269838
2970,9,47.01024117438695,65,0.00625,1,1,-7.99650009144577
3090,9,47.382417813402725,68,0.04375,1,1,-7.990975523662165
3210,9,49.42812887299578,74,0.00625,1,1,-7.995091173034773
3340,9,49.604620354071955,80,0.04375,1,1,-7.986287541338751
3460,9,46.98345358580867,80,0.04375,1,1,-7.991922921145603
3580,9,47.941245461752224,83,0.00625,1,1,-7.995951671504322
3700,9,46.81858900853085,86,0.04375,1,1,-7.989150274041271
3830,9,47.3430866083626,89,0.04375,1,1,-7.991974193514476
