sysTime,Action,ChannelUsed,TransJob,CPU,JobFaultProb,RunningJob,ActionQos
110,1,0.0,0,0.075,0.0,1,0.0
230,1,0.0,0,0.024999999999999998,0.0,1,5.9728679368079165
320,1,3.552713678800501e-15,0,0.06666666666666667,1,1,5.994165255563574
430,6,1.7763568394002505e-15,0,0.06666666666666667,1,1,5.987049293931311
540,6,-8.881784197001252e-16,0,0.075,1,1,5.986126075317758
640,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
750,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
850,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
960,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
1070,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
1170,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
1280,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
1380,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
1490,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
1600,6,-8.881784197001252e-16,0,0.075,1,1,5.96804712344545
1700,6,-8.881784197001252e-16,0,0.075,0.75,1,5.96804712344545
1820,1,3.552713678800501e-15,0,0.024999999999999998,0.75,1,5.96804712344545
1920,1,3.552713678800501e-15,0,0.024999999999999998,0.75,1,5.993748783743502
2020,6,-8.881784197001252e-16,0,0.075,0.75,1,5.993748783743502
2130,6,-8.881784197001252e-16,0,0.075,0.75,1,5.96804712344545
2240,0,29.561042524005487,6,0.024999999999999998,1,1,5.96804712344545
2340,0,22.15363511659808,6,0.06666666666666667,1,1,5.994165255563574
2440,0,20.941929583904887,7,0.075,1,1,5.986126075317758
2560,0,39.17753805220146,12,0.024999999999999998,1,1,5.96804712344545
2670,0,44.38595670142784,18,0.024999999999999998,1,1,5.993675294723886
2760,0,35.103835073627195,18,0.06666666666666667,1,1,5.993013974632431
2880,0,25.41781160159549,18,0.024999999999999998,1,1,5.9823004702327465
2980,0,18.96046262024102,18,0.024999999999999998,1,1,5.99350262072054
3090,0,14.655563299338041,18,0.024999999999999998,1,1,5.993564977847811
3200,9,46.862487572743845,25,0.024999999999999998,1,1,5.992848537354156
3300,0,36.12684614827524,26,0.024999999999999998,1,1,5.991774197704898
3410,0,38.035116628971494,29,0.024999999999999998,1,1,5.991151288928536
3510,0,32.79890378442898,29,0.024999999999999998,1,1,5.993819871560757
3610,0,29.269202303765805,29,0.06666666666666667,1,1,5.9932307946483006
3730,0,24.64481768652422,29,0.024999999999999998,1,1,5.983020682560583
3830,0,34.03562595077451,32,0.024999999999999998,1,1,5.99106656437697
3940,0,39.63533013797561,35,0.024999999999999998,1,1,5.991996835073349
4030,7,43.768612119161375,41,0.06666666666666667,1,1,-5.993355701222828
4150,0,40.313722165153244,41,0.024999999999999998,1,1,5.9834356405358005
4260,0,45.49568150066796,46,0.024999999999999998,1,1,5.992389844234859
4360,0,45.79545423070704,28,0.024999999999999998,1,1,5.9909814827940115
4460,0,43.3904626867518,28,0.06666666666666667,1,1,5.990700355969423
4560,0,39.899654123723465,28,0.06666666666666667,1,1,5.978184624278825
4670,0,37.54651980328135,28,0.075,1,1,5.976118169195852
4780,0,45.82376727493909,34,0.06666666666666667,1,1,5.958334917546554
4880,0,42.06744396923897,34,0.06666666666666667,1,1,5.975837178768348
4990,0,38.51980529163331,34,0.075,1,1,5.978923450172645
5090,0,44.29520085781186,37,0.06666666666666667,1,1,5.959631463329711
5200,0,42.142694672290354,37,0.06666666666666667,1,1,5.980227969500389
5310,0,40.70769054860936,37,0.06666666666666667,1,1,5.975555022833111
5420,0,39.20625104883201,37,0.024999999999999998,1,1,5.974622854804987
5530,0,35.05509098325913,37,0.024999999999999998,1,1,5.98533649351898
5630,0,41.745147240399,40,0.024999999999999998,1,1,5.985763351733794
5740,0,42.572481361945336,43,0.024999999999999998,1,1,5.991654856164604
5850,3,46.596309446613795,49,0.024999999999999998,1,1,-5.991371565884097
5950,9,48.25791700758388,52,0.024999999999999998,1,1,5.992211986496875
6060,0,47.570538674438346,39,0.024999999999999998,1,1,-5.989955689245743
6150,0,46.501653543791576,39,0.075,1,1,5.989394521426654
6270,0,48.65357513127097,42,0.024999999999999998,1,1,5.9432528330414796
6380,0,47.54577724604699,45,0.024999999999999998,1,1,-5.982034222927905
6470,0,45.180684794309876,45,0.075,1,1,5.981749156735537
6580,0,44.157013696825985,45,0.075,1,1,5.945553622356083
6690,0,45.5013047553443,48,0.024999999999999998,1,1,5.94961900843052
6790,0,44.271331402581964,48,0.06666666666666667,1,1,5.981462908493963
6910,0,41.720177022944924,48,0.024999999999999998,1,1,5.977788639916245
7000,1,46.15041881686702,52,0.06666666666666667,1,1,5.983728931290566
7110,0,46.89953998667764,55,0.06666666666666667,1,1,5.976848807971019
7220,0,48.26358488720769,58,0.024999999999999998,1,1,5.979637555180596
7330,7,47.88217893727657,49,0.024999999999999998,1,1,-5.987920856601176
7430,0,46.31342272364849,49,0.075,1,1,5.989970884173343
7530,0,46.00677516953983,50,0.075,1,1,5.936824084920222
