TIMESLOT,Throughout,Failure,Failurerate,User,mecAge,Run,commTotal,commEnergy,reward
10.0,95,1,0.010526315789473684,10,256.7,7110.0,2.4611183761693676,38.12014301398642,561.926647387573
15.0,142,1,0.007042253521126761,10,627.43,10690.0,5.334803832715486,45.964811632582766,841.8810929039865
20.0,189,1,0.005291005291005291,10,1119.33,14180.0,8.784492556905574,52.6433526590403,1120.9737201095913
25.0,236,1,0.00423728813559322,10,1736.83,17720.0,12.791022904613373,58.887106261024634,1400.1905490417173
30.0,283,1,0.0035335689045936395,10,2436.58,21240.0,16.95345656966914,65.21360714967558,1679.2902920500896
35.0,330,1,0.0030303030303030303,10,3184.32,24740.0,21.199834420539606,71.82606740635246,1958.3138059311045
40.0,378,1,0.0026455026455026454,10,3931.66,28390.0,25.1925064772925,77.85229845456554,2243.564531732521
45.0,425,1,0.002352941176470588,10,4679.28,31950.0,29.24647254288035,84.08708146535123,2522.760039433292
50.0,472,1,0.00211864406779661,10,5462.51,35480.0,33.53802245065191,90.14509981656053,2801.7807194962056
55.0,519,1,0.0019267822736030828,10,6291.29,38960.0,37.99542578864786,96.44121943738654,3080.6554818719883
60.0,566,1,0.0017667844522968198,10,7083.6,42510.0,42.183222982893426,102.89015852693404,3359.757429847507
65.0,613,1,0.0016313213703099511,10,7899.4,46020.0,46.536700577967046,109.44116496530657,3638.7222530306167
70.0,661,1,0.0015128593040847202,10,8674.4,49640.0,50.73537158853549,115.44814774722859,3923.8117697751036
75.0,708,1,0.0014124293785310734,10,9497.43,53180.0,55.14018728209904,121.54413276759371,4202.773677112001
80.0,755,1,0.0013245033112582781,10,10293.17,56720.0,59.42409329937148,127.89613551094249,4481.80640042444
85.0,802,1,0.0012468827930174563,10,11090.46,60240.0,63.722172896419664,135.18994557317768,4760.816259075311
90.0,849,1,0.001177856301531213,10,11916.02,63770.0,68.09920821280633,142.55133439241126,5039.786581378283
95.0,896,1,0.0011160714285714285,10,12742.52,67280.0,72.48698143627057,156.11817392193097,5318.732091013058
100.0,943,1,0.0010604453870625664,10,13533.02,70840.0,76.66786495507041,168.1994583053287,5597.8497582354075
105.0,991,1,0.0010090817356205853,10,14344.65,74430.0,81.11107827588363,177.6013467570282,5882.757439310854
110.0,1038,1,0.0009633911368015414,10,15227.13,77890.0,85.90051494741299,189.29399764016975,6161.406279261581
115.0,1085,1,0.0009216589861751152,10,15975.6,81400.0,90.2658151342864,204.6346846413674,6440.365630447875
120.0,1132,1,0.0008833922261484099,10,16714.56,84950.0,94.62453334773811,215.98788348775264,6719.370478296477
125.0,1179,1,0.0008481764206955047,10,17392.54,88510.0,98.88869766629904,233.5711079907469,6998.442576828732
130.0,1226,1,0.0008156606851549756,10,18165.09,91870.0,103.8531879935555,242.90067427395587,7275.403978821014
135.0,1274,1,0.0007849293563579278,10,18849.88,95440.0,108.58905775198131,248.96165159381175,7560.11915474752
140.0,1321,1,0.000757002271006813,10,19466.86,98970.0,113.04165778120078,255.21380944089597,7839.038635674223
