No,Uid,Jid,offloadtime,commutime,runtime,energy,AoI,state
2835,5,342,14.13,0.08981030755988026,0.06,0.1342156761371258,9.3,CP
2836,5,344,14.57,0.08842394198154059,0.06,0.13243003727222427,9.01,CP
2837,1,294,3.2,0.2112053497924972,0.02,0.3054044905327364,20.51,CP
2838,1,318,5.5,0.18221316280193406,0.02,0.2680625536888911,18.35,CP
2839,1,323,6.21,0.17024041522809538,0.02,0.25264165481378686,17.79,CP
2840,1,325,6.53,0.1609066313519807,0.02,0.24061974118135115,17.61,CP
2841,5,302,7.05,0.15621981249162636,0.06,0.21975111848921475,17.25,CP
2842,5,347,15.14,0.08392524726379366,0.06,0.12663571847576624,9.3,CP
2843,1,321,5.95,0.18914098642125304,0.02,0.2769855905105739,18.62,CP
2844,1,333,7.63,0.16201835955734997,0.02,0.24205164710986676,17.09,CP
2845,5,340,13.69,0.11138452084500064,0.06,0.16200326284836084,11.18,CP
2846,5,341,13.82,0.11430483088977968,0.06,0.16576462218603621,11.19,CP
2847,5,345,14.7,0.09606907152918383,0.06,0.14227696412958876,10.46,CP
2848,5,348,15.27,0.09850075448162746,0.06,0.14540897177233617,10.03,CP
2849,5,354,16.54,0.07775414170370981,0.06,0.11868733451437824,8.9,CP
2850,1,283,2.48,0.24981006326476154,0.02,0.35512736148501284,23.1,CP
2851,1,300,3.62,0.22801609303743006,0.02,0.32705672783220996,22.1,CP
2852,1,332,7.5,0.17707799974668764,0.02,0.2614484636737337,18.37,CP
2853,1,334,7.76,0.1744084892254367,0.02,0.25801013412236246,18.25,CP
2854,5,349,15.53,0.09534539056251873,0.06,0.14134486304452412,10.63,CP
2855,5,352,16.1,0.09250246726754931,0.06,0.1376831778406035,10.21,CP
2856,1,298,3.48,0.24907380878541543,0.02,0.35417906571561514,22.96,CP
2857,1,329,7.05,0.1874637749899522,0.02,0.27482534218705845,19.53,CP
2858,5,346,14.83,0.11378358491104193,0.06,0.165093257365422,11.91,CP
2859,5,350,15.66,0.10853473161834572,0.06,0.15833273432442926,11.22,CP
2860,5,353,16.29,0.10204480311582957,0.06,0.1499737064131885,10.73,CP
2861,5,356,16.98,0.08871798212646384,0.06,0.13280876097888542,10.19,CP
2862,5,357,17.29,0.08452885775204767,0.06,0.1274131687846374,10.02,CP
2863,5,359,17.73,0.08419369052001902,0.06,0.1269814733897845,9.73,CP
2864,1,309,4.51,0.23746548871944576,0.02,0.33922754947064615,23.08,CP
2865,1,317,5.37,0.22721653844930823,0.02,0.32602690152270897,22.36,CP
2866,1,336,8.08,0.18531908474907677,0.02,0.2720629811568109,19.8,CP
