No,Uid,Jid,offloadtime,commutime,runtime,energy,AoI,state
0,9,6,0.1,0.0007194489768963071,0.1,0.0046346502822424435,0.02,CP
1,8,14,0.2,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
2,8,17,0.3,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
3,8,19,0.4,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
4,8,21,0.5,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
5,8,23,0.6,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
6,8,25,0.7,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
7,8,27,0.8,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
8,8,30,0.95,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
9,8,32,1.05,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
10,8,34,1.15,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
11,8,36,1.25,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
12,8,38,1.35,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
13,8,40,1.45,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
14,8,42,1.55,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
15,8,44,1.65,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
16,8,47,1.8,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
17,8,49,1.9,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
18,8,51,2.0,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
19,8,53,2.1,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
20,8,55,2.2,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
21,8,57,2.3,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
22,8,59,2.4,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
23,8,61,2.5,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
24,8,64,2.65,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
25,8,66,2.75,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
26,8,68,2.85,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
27,8,70,2.95,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
28,8,72,3.05,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
29,8,74,3.15,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
30,8,76,3.25,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
31,8,78,3.35,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
32,8,80,3.45,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
33,8,83,3.6,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
34,8,85,3.7,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
35,8,87,3.8,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
36,8,89,3.9,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
37,8,91,4.0,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
38,8,93,4.1,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
39,8,95,4.2,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
40,8,97,4.3,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
41,8,100,4.45,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
42,8,102,4.55,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
43,8,104,4.65,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
44,8,106,4.75,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
45,8,108,4.85,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
46,8,110,4.95,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
47,8,112,5.05,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
48,8,114,5.15,0.0014388979537926143,0.09,0.009269300564484887,0.06,CP
49,8,117,5.3,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
50,8,119,5.4,0.0014388979537926143,0.09,0.009269300564484887,0.02,CP
51,8,121,5.5,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
52,8,123,5.6,0.0014388979537926143,0.09,0.009269300564484887,0.03,CP
53,8,125,5.7,0.0014388979537926143,0.09,0.009269300564484887,0.04,CP
54,8,127,5.8,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
55,8,129,5.9,0.0014388979537926143,0.09,0.009269300564484887,0.05,CP
