TIMESLOT,Throughout,Failure,Failurerate,User,mecAge,Run,commTotal,commEnergy,reward
10.0,81,1,0.012345679012345678,10,4.39,2620.0,0.6077559102804599,8.767629177577309,159.55087842614626
15.0,121,1,0.008264462809917356,10,6.66,3920.0,0.923071081172531,12.924839192127262,239.32823744236958
20.0,161,1,0.006211180124223602,10,8.86,5140.0,1.2331485557593016,17.307752229286574,319.0863519074314
25.0,201,1,0.004975124378109453,10,10.82,6420.0,1.5501218805346269,21.5038889525852,398.85759980746695
30.0,242,1,0.004132231404958678,10,13.25,7740.0,1.8740165125119816,25.948428474332424,480.62562060225673
35.0,282,1,0.0035460992907801418,10,15.31,8980.0,2.1864278068660314,30.428443946414035,560.3888269861271
40.0,322,1,0.003105590062111801,10,53.41,10260.0,2.9368852946516957,38.43629572034373,640.0797621066198
45.0,362,1,0.0027624309392265192,10,206.56,11600.0,5.329487439683678,63.09714905147111,719.5068590846794
50.0,402,1,0.0024875621890547263,10,477.05,12880.0,9.530381083998458,92.23316195622637,798.5723414876693
55.0,442,1,0.0022624434389140274,10,853.25,14120.0,15.227914394853354,119.52646301355067,877.3363890260956
60.0,483,1,0.002070393374741201,10,1352.24,15360.0,22.974202578117893,150.58545137881742,957.6789896958686
65.0,523,1,0.0019120458891013384,10,1933.41,16720.0,31.763047334172683,171.66041212573978,1036.0426046437153
70.0,563,1,0.0017761989342806395,10,2658.57,17880.0,41.91271290049492,193.72940766512014,1113.8506943904863
75.0,603,1,0.001658374792703151,10,3495.77,19080.0,53.10416640301419,215.44259028973534,1191.5602577137363
80.0,643,1,0.0015552099533437014,10,4379.15,20420.0,64.40014335009522,235.54492304752895,1269.4835657118997
85.0,684,1,0.0014619883040935672,10,5360.34,21580.0,76.54151686335226,257.67063148430935,1348.8148794118888
90.0,724,1,0.0013812154696132596,10,6426.85,22820.0,89.19169604153448,277.94141307993107,1426.3007094448587
95.0,764,1,0.0013089005235602095,10,7496.78,24060.0,101.73078949127068,296.2214818420855,1503.7928552284545
100.0,804,1,0.0012437810945273632,10,8609.57,25180.0,114.27987843419348,317.2554818529123,1581.0546827464502
105.0,844,1,0.001184834123222749,10,9872.91,26340.0,128.246077957591,336.28639756239136,1658.0889564856761
110.0,885,1,0.0011299435028248588,10,11060.92,27640.0,141.5272141274912,357.680648156786,1737.5102442370642
115.0,925,1,0.001081081081081081,10,12227.11,28860.0,154.43792416354867,376.85069823796056,1814.8919042047462
120.0,965,1,0.0010362694300518134,10,13476.81,30060.0,167.94124425627265,394.68266702767534,1892.1041262527517
125.0,1005,1,0.0009950248756218905,10,14746.73,31160.0,181.57802931838228,412.95181858348104,1969.0902039711468
130.0,1045,1,0.0009569377990430622,10,16105.77,32340.0,196.2133982299034,431.4016392501695,2046.0574820913278
135.0,1085,1,0.0009216589861751152,10,17324.38,33640.0,209.5917944781764,447.36763636326873,2123.51205818202
140.0,1126,1,0.0008880994671403197,10,18645.28,34820.0,224.0243229255078,465.6341414805803,2202.4362975524373
