sysTime,Action,ChannelUsed,TransJob,CPU,JobFaultProb,RunningJob,ActionQos
120,5,0.0,0,0.05833333333333333,0.0,1,0.0
230,182,0.0,0,0.008333333333333333,0.6666666666666666,1,5.998383505832188
330,402,0.0,0,0.008333333333333333,1,1,5.996065964867464
440,257,-1.7763568394002505e-15,0,0.05833333333333333,0.72,1,5.996180241912708
540,700,-1.7763568394002505e-15,0,0.08333333333333333,1,1,5.998383505832188
650,994,15.200309344505005,2,0.05833333333333333,1,1,5.978204014839623
760,365,-1.7763568394002505e-15,0,0.008333333333333333,1,1,5.998177599414729
860,402,-1.7763568394002505e-15,0,0.05833333333333333,1,1,5.995951723762191
960,420,-1.7763568394002505e-15,0,0.08333333333333333,1,1,5.998126164310729
1070,176,0.0,0,0.08333333333333333,1,1,5.979430923519198
1170,696,0.0,0,0.08333333333333333,1,1,5.980044899916082
1290,410,0.0,0,0.008333333333333333,1,1,5.978817321445507
1390,63,-1.7763568394002505e-15,0,0.05833333333333333,1,1,5.996065964867464
1500,17,13.151720291689688,1,0.008333333333333333,1,1,5.998177599414729
1610,735,0.0,0,0.008333333333333333,1,1,5.995837509543377
1710,330,0.0,0,0.008333333333333333,1,1,5.995951723762191
1820,527,0.0,0,0.05833333333333333,1,1,5.995837509543377
1920,241,0.0,0,0.05833333333333333,1,1,5.998229045548964
2030,773,0.0,0,0.05833333333333333,1,1,5.998229045548964
2140,822,0.0,0,0.008333333333333333,1,1,5.998280506789643
2240,17,0.0,0,0.05833333333333333,1,1,5.995951723762191
2350,578,11.1196210668224,1,0.05833333333333333,1,1,5.998383505832188
2450,613,16.992500144231236,2,0.008333333333333333,1,1,5.998177599414729
2560,379,-1.7763568394002505e-15,0,0.008333333333333333,1,1,5.996294569557439
2660,764,0.0,0,0.08333333333333333,1,1,5.996180241912708
2760,316,0.0,0,0.08333333333333333,1,1,5.977590954987308
2880,476,0.0,0,0.05833333333333333,1,1,5.978817321445507
2970,748,0.0,0,0.08333333333333333,1,1,5.998229045548964
3080,660,0.0,0,0.08333333333333333,1,1,5.978204014839623
3200,802,19.264507794239584,2,0.05833333333333333,1,1,5.980044899916082
3300,920,0.0,0,0.008333333333333333,1,1,5.998280506789643
3400,669,7.600154672252503,1,0.08333333333333333,1,1,5.996180241912708
3510,343,0.0,0,0.008333333333333333,1,1,5.979430923519198
3620,651,0.0,0,0.05833333333333333,1,1,5.996065964867464
3730,1023,0.0,0,0.05833333333333333,1,1,5.998229045548964
3830,957,0.0,0,0.05833333333333333,1,1,5.997971902581543
3940,441,0.0,0,0.05833333333333333,1,1,5.998074737582995
4030,364,0.0,0,0.08333333333333333,1,1,5.998177599414729
4150,881,15.200309344505007,2,0.05833333333333333,1,1,5.978817321445507
4260,286,0.0,0,0.05833333333333333,1,1,5.998177599414729
4360,431,-1.7763568394002505e-15,0,0.008333333333333333,1,1,5.998280506789643
4470,271,0.0,0,0.05833333333333333,1,1,5.996180241912708
4570,253,0.0,0,0.05833333333333333,0.5399999999999999,1,5.998229045548964
4680,259,0.0,0,0.05833333333333333,0.5399999999999999,1,5.998126164310729
4780,872,0.0,0,0.08333333333333333,0.5399999999999999,1,5.998331989737046
4890,679,-1.7763568394002505e-15,0,0.05833333333333333,0.5399999999999999,1,5.978817321445507
5000,605,7.6001546722525015,1,0.05833333333333333,0.5399999999999999,1,5.998177599414729
5100,579,19.264507794239584,2,0.008333333333333333,0.5399999999999999,1,5.998177599414729
5210,446,0.0,0,0.05833333333333333,0.5399999999999999,1,5.995951723762191
5320,896,0.0,0,0.05833333333333333,0.5399999999999999,1,5.998177599414729
5420,664,0.0,0,0.008333333333333333,1,1,5.998177599414729
5530,106,0.0,0,0.008333333333333333,1,1,5.995951723762191
5620,816,0.0,0,0.08333333333333333,1,1,5.996180241912708
5740,223,0.0,0,0.05833333333333333,1,1,5.979430923519198
5850,166,19.264507794239584,2,0.05833333333333333,1,1,5.998126164310729
5950,860,0.0,0,0.05833333333333333,1,1,5.998177599414729
6060,506,0.0,0,0.05833333333333333,1,1,5.998074737582995
6160,219,0.0,0,0.05833333333333333,1,1,5.998280506789643
6270,541,0.0,0,0.05833333333333333,1,1,5.998074737582995
6380,829,0.0,0,0.05833333333333333,1,1,5.998229045548964
6480,562,0.0,0,0.008333333333333333,1,1,5.998126164310729
6590,755,-1.7763568394002505e-15,0,0.05833333333333333,1,1,5.996180241912708
6690,528,-1.7763568394002505e-15,0,0.008333333333333333,0.13333333333333333,1,5.998126164310729
6800,125,15.200309344505005,2,0.008333333333333333,0.13333333333333333,1,5.996180241912708
6910,528,-1.7763568394002505e-15,0,0.05833333333333333,1,1,5.996180241912708
7010,556,-1.7763568394002505e-15,0,0.008333333333333333,1,1,5.998177599414729
7110,168,-1.7763568394002505e-15,0,0.08333333333333333,1,1,5.996180241912708
7220,361,0.0,0,0.05833333333333333,1,1,5.980044899916082
7330,687,-1.7763568394002505e-15,0,0.05833333333333333,1,1,5.998229045548964
7440,294,0.0,0,0.008333333333333333,1,1,5.998126164310729
7540,357,0.0,0,0.05833333333333333,0.18,1,5.996180241912708
7650,745,15.200309344505007,2,0.05833333333333333,0.6,1,5.998229045548964
7750,806,16.992500144231236,2,0.05833333333333333,1,1,5.998074737582995
7860,116,0.0,0,0.008333333333333333,1,1,5.998229045548964
7970,848,0.0,0,0.008333333333333333,0.8,1,5.996065964867464
8070,963,0.0,0,0.05833333333333333,0.8,1,5.996180241912708
