sysTime,Action,ChannelUsed,TransJob,CPU,JobFaultProb,RunningJob,ActionQos
7140,669,-8.881784197001252e-15,0,0.05,1,1,7.722516295909253
7260,1021,11.54772174199358,2,0.01875,1,1,7.688536649502835
7380,822,-8.881784197001252e-15,0,0.05,1,1,7.986839459001496
7510,265,-8.881784197001252e-15,0,0.01875,1,1,7.688536649502835
7630,109,-1.0658141036401503e-14,0,0.01875,1,1,7.9882075595763355
7750,807,15.200309344505,2,0.01875,1,1,7.9882075595763355
7880,767,-1.0658141036401503e-14,0,0.01875,1,1,7.916891298550878
8000,279,8.496250072115611,1,0.05,1,1,7.907345405021408
8120,963,-1.0658141036401503e-14,0,0.05,1,1,7.688536649502835
8240,263,-1.0658141036401503e-14,0,0.01875,1,1,7.688536649502835
8370,909,-8.881784197001252e-15,0,0.05,1,1,7.988549837581979
8490,828,-1.0658141036401503e-14,0,0.05,1,1,7.688536649502835
8610,496,-1.0658141036401503e-14,0,0.01875,1,1,7.688536649502835
8740,887,-1.0658141036401503e-14,0,0.05,1,1,7.916891298550878
8860,548,-1.0658141036401503e-14,0,0.01875,1,1,7.671672796002186
8980,16,-8.881784197001252e-15,0,0.05,1,1,7.98889228343713
9100,499,6.875176187496743,1,0.05,1,1,7.680094851076123
9230,408,-8.881784197001252e-15,0,0.01875,1,1,7.705481739987774
9350,766,18.829632312578816,3,0.01875,1,1,7.919282629542583
9470,217,-8.881784197001252e-15,0,0.01875,1,1,7.988549837581979
9600,911,20.625528562490246,3,0.01875,1,1,7.916891298550878
9720,472,-1.0658141036401503e-14,0,0.01875,1,1,7.916891298550878
9840,689,-1.0658141036401503e-14,0,0.01875,1,1,7.916891298550878
9970,428,-1.0658141036401503e-14,0,0.01875,0.2,1,7.916891298550878
10090,782,-1.0658141036401503e-14,0,0.01875,0.8,1,7.9882075595763355
10210,554,-8.881784197001252e-15,0,0.05,0.8,1,7.9882075595763355
10330,191,-1.0658141036401503e-14,0,0.01875,0.8,1,7.705481739987774
10460,378,-1.0658141036401503e-14,0,0.01875,0.8,1,7.987523348201806
10580,292,-1.0658141036401503e-14,0,0.01875,0.8,1,7.987523348201806
10700,838,16.992500144231233,2,0.05,1,1,7.98889228343713
10830,401,-1.0658141036401503e-14,0,0.01875,1,1,7.680094851076123
10950,397,16.992500144231233,2,0.01875,1,1,7.919282629542583
11070,543,-1.0658141036401503e-14,0,0.05,1,1,7.987865405492948
11200,903,22.800464016757505,3,0.01875,1,1,7.688536649502835
11320,962,-1.0658141036401503e-14,0,0.01875,1,1,7.987865405492948
11440,882,-1.0658141036401503e-14,0,0.05,1,1,7.916891298550878
11560,542,-1.0658141036401503e-14,0,0.01875,1,1,7.688536649502835
11690,524,-1.0658141036401503e-14,0,0.01875,1,1,7.9882075595763355
11810,319,-1.0658141036401503e-14,0,0.01875,1,1,7.98889228343713
11930,279,-1.0658141036401503e-14,0,0.01875,1,1,7.987523348201806
12060,968,-1.0658141036401503e-14,0,0.01875,1,1,7.9882075595763355
12180,627,-1.0658141036401503e-14,0,0.05,1,1,7.916891298550878
12300,837,16.992500144231233,2,0.01875,1,1,7.688536649502835
12420,653,-1.0658141036401503e-14,0,0.01875,1,1,7.916891298550878
12550,285,8.496250072115611,1,0.01875,1,1,7.9882075595763355
12670,461,-1.0658141036401503e-14,0,0.01875,1,1,7.921676374094864
12790,366,-1.0658141036401503e-14,0,0.01875,1,1,7.987865405492948
12920,224,-1.0658141036401503e-14,0,0.01875,1,1,7.987865405492948
13040,197,-1.0658141036401503e-14,0,0.01875,1,1,7.921676374094864
