No,Uid,Jid,offloadtime,commutime,runtime,energy,AoI,state
0,0,4,0.1,0.010526101566336928,0.01,0.05063761881744196,0.03,CP
1,7,6,0.2,0.002158346930688922,0.08,0.013903950846727336,0.05,CP
2,0,7,0.35,0.011636065435746738,0.01,0.052067252281241795,0.02,CP
3,2,15,0.45,0.0048662835416626304,0.03,0.035931773201661465,0.05,CP
4,2,19,0.6,0.007532734966222997,0.03,0.03936616263649522,0.02,CP
5,7,11,0.7,0.0031578304699010776,0.08,0.015191285645232587,0.04,CP
6,0,10,0.85,0.010526101566336927,0.01,0.050637618817441964,0.02,CP
7,7,13,0.9,0.002491628673448528,0.08,0.014333217731401705,0.09,CP
8,0,13,1.1,0.007194489768963071,0.01,0.04634650282242444,0.01,CP
9,2,28,1.2,0.008420881253069543,0.03,0.040510095053953574,0.03,CP
10,7,17,1.35,0.004156664065210955,0.08,0.016477783315991708,0.01,CP
11,0,18,1.45,0.009415918707778748,0.01,0.04920770329561903,0.03,CP
12,7,19,1.55,0.0028247756123336246,0.08,0.014762310988685709,0.05,CP
13,7,21,1.7,0.0031578304699010776,0.08,0.015191285645232587,0.03,CP
14,0,21,1.8,0.011636065435746738,0.01,0.0520672522812418,0.05,CP
15,7,25,1.95,0.0018248563281234866,0.08,0.013474414950623051,0.02,CP
16,7,27,2.05,0.0028247756123336246,0.08,0.014762310988685709,0.05,CP
17,7,28,2.2,0.002158346930688921,0.08,0.013903950846727332,0.02,CP
18,0,26,2.3,0.010526101566336927,0.01,0.050637618817441964,0.04,CP
19,2,41,2.45,0.009308852348597392,0.03,0.041653801824993446,0.01,CP
20,0,30,2.55,0.009415918707778746,0.01,0.04920770329561902,0.04,CP
21,0,32,2.65,0.008305428911495091,0.01,0.047777392438005675,0.06,CP
22,7,31,2.75,0.002491628673448528,0.08,0.014333217731401705,0.08,CP
23,7,34,2.95,0.0028247756123336238,0.08,0.014762310988685707,0.01,CP
24,7,35,3.05,0.0031578304699010776,0.08,0.015191285645232587,0.03,CP
25,0,35,3.0,0.008305428911495091,0.01,0.04777739243800568,0.2,CP
26,7,36,3.2,0.0031578304699010776,0.08,0.015191285645232587,0.13,CP
27,7,37,3.4,0.002158346930688921,0.08,0.013903950846727332,0.05,CP
28,2,49,3.55,0.010196694062461197,0.03,0.04279734195245002,0.02,CP
29,7,41,3.65,0.002491628673448528,0.08,0.014333217731401705,0.04,CP
30,2,52,3.8,0.007532734966222997,0.03,0.03936616263649522,0.02,CP
31,2,54,3.9,0.0075327349662229984,0.03,0.03936616263649522,0.04,CP
32,2,56,4.05,0.0075327349662229984,0.03,0.03936616263649522,0.01,CP
33,7,47,4.15,0.003157830469901078,0.08,0.015191285645232588,0.04,CP
34,7,49,4.3,0.003157830469901078,0.08,0.015191285645232588,0.01,CP
35,0,46,4.4,0.011636065435746738,0.01,0.0520672522812418,0.03,CP
36,2,60,4.5,0.005755591815170456,0.03,0.03707720225793955,0.05,CP
37,2,63,4.65,0.006644343129196073,0.03,0.03822191395040454,0.03,CP
38,2,64,4.75,0.007532734966222997,0.03,0.03936616263649522,0.05,CP
39,0,51,4.9,0.010526101566336927,0.01,0.050637618817441964,0.02,CP
40,7,56,5.0,0.0028247756123336238,0.08,0.014762310988685707,0.05,CP
41,7,59,5.15,0.0024916286734485275,0.08,0.014333217731401705,0.02,CP
42,7,61,5.25,0.002491628673448528,0.08,0.014333217731401705,0.04,CP
43,0,57,5.4,0.010526101566336927,0.01,0.050637618817441964,0.02,CP
44,2,72,5.5,0.010196694062461197,0.03,0.04279734195245002,0.04,CP
45,7,66,5.65,0.002491628673448528,0.08,0.014333217731401705,0.01,CP
46,2,74,5.75,0.006644343129196073,0.03,0.03822191395040454,0.03,CP
47,7,68,5.9,0.0028247756123336238,0.08,0.014762310988685707,0.01,CP
48,2,76,6.0,0.007532734966222997,0.03,0.03936616263649522,0.03,CP
49,7,70,6.1,0.0024916286734485275,0.08,0.014333217731401705,0.05,CP
50,0,62,6.25,0.010526101566336927,0.01,0.050637618817441964,0.03,CP
51,0,64,6.35,0.011636065435746738,0.01,0.0520672522812418,0.05,CP
52,0,66,6.5,0.009415918707778746,0.01,0.04920770329561902,0.02,CP
53,7,77,6.6,0.0031578304699010776,0.08,0.015191285645232587,0.05,CP
54,0,68,6.75,0.011636065435746738,0.01,0.0520672522812418,0.02,CP
55,0,70,6.85,0.011636065435746738,0.01,0.0520672522812418,0.04,CP
56,0,71,7.0,0.006082854427078289,0.01,0.04491471650207684,0.01,CP
57,0,72,7.1,0.010526101566336927,0.01,0.050637618817441964,0.04,CP
58,7,86,7.25,0.004156664065210955,0.08,0.016477783315991708,0.01,CP
59,0,75,7.35,0.010526101566336927,0.01,0.050637618817441964,0.03,CP
60,7,88,7.45,0.0028247756123336246,0.08,0.014762310988685709,0.06,CP
61,7,90,7.6,0.0028247756123336238,0.08,0.014762310988685707,0.03,CP
62,2,93,7.7,0.007532734966222997,0.03,0.03936616263649522,0.05,CP
63,2,94,7.85,0.01108443750722921,0.03,0.04394075550931123,0.03,CP
64,0,83,7.95,0.010526101566336927,0.01,0.050637618817441964,0.05,CP
65,0,85,8.1,0.010526101566336927,0.01,0.050637618817441964,0.02,CP
66,7,95,8.2,0.0024916286734485275,0.08,0.014333217731401705,0.04,CP
67,0,89,8.35,0.010526101566336927,0.01,0.050637618817441964,0.02,CP
68,0,91,8.45,0.010526101566336927,0.01,0.050637618817441964,0.04,CP
69,2,104,8.6,0.007532734966222997,0.03,0.03936616263649522,0.01,CP
70,0,93,8.7,0.012745867578076494,0.01,0.05349667744056253,0.04,CP
71,7,104,8.85,0.0021583469306889216,0.08,0.013903950846727332,0.01,CP
72,0,96,8.9,0.011636065435746738,0.01,0.0520672522812418,0.08,CP
73,0,97,9.05,0.008305428911495091,0.01,0.047777392438005675,0.05,CP
74,2,109,9.2,0.0066443431291960744,0.03,0.03822191395040455,0.03,CP
75,7,108,9.25,0.002491628673448528,0.08,0.014333217731401705,0.1,CP
76,2,111,9.45,0.0075327349662229984,0.03,0.03936616263649522,0.02,CP
77,2,112,9.5,0.0075327349662229984,0.03,0.03936616263649522,0.1,CP
