sysTime,Action,ChannelUsed,TransJob,CPU,JobFaultProb,RunningJob,ActionQos
150,234,42.481250360578095,5,0.1,0.0,1,0.0
300,148,22.239242133644794,2,0.1,0.22857142857142856,1,3.9205882976964497
450,775,-8.881784197001252e-15,0,0.1,0.22857142857142856,1,3.995375627244688
590,302,-8.881784197001252e-15,0,0.1,0.22857142857142856,1,3.9932596945915404
730,961,-1.0658141036401503e-14,0,0.1,1,1,3.995506064527106
880,576,-1.0658141036401503e-14,0,0.1,1,1,3.995506064527106
1020,889,-1.0658141036401503e-14,0,0.1,1,1,3.9956365463927628
1160,888,-1.0658141036401503e-14,0,0.1,1,1,3.9952452242053913
1310,545,-1.0658141036401503e-14,0,0.1,1,1,3.993639810117865
1450,540,19.264507794239577,2,0.1,0.2857142857142857,1,3.995375627244688
1600,439,6.875176187496742,1,0.1,0.2857142857142857,1,3.995375627244688
1740,520,-1.0658141036401503e-14,0,0.1,0.2857142857142857,1,3.993449717039931
1880,77,-1.0658141036401503e-14,0,0.1,0.2857142857142857,1,3.995897723122164
2030,953,-1.0658141036401503e-14,0,0.1,0.2857142857142857,1,3.9956365463927628
2170,120,-1.0658141036401503e-14,0,0.1,0.2857142857142857,1,3.9952452242053913
2310,224,-1.0658141036401503e-14,0,0.1,1,1,3.9956365463927628
2460,37,-1.0658141036401503e-14,0,0.1,1,1,3.993449717039931
2600,797,15.200309344505,2,0.1,1,1,3.9938299982238346
2740,630,-1.0658141036401503e-14,0,0.1,1,1,3.993639810117865
2890,32,-1.0658141036401503e-14,0,0.1,1,1,3.9932596945915404
3030,489,-1.0658141036401503e-14,0,0.1,1,1,3.9938299982238346
3180,879,-1.0658141036401503e-14,0,0.1,1,1,3.995375627244688
3320,149,-1.0658141036401503e-14,0,0.1,1,1,3.995114848676625
3460,1023,-1.0658141036401503e-14,0,0.1,1,1,3.993639810117865
3610,432,-1.0658141036401503e-14,0,0.1,1,1,3.9960285021359474
3750,268,11.119621066822393,1,0.1,1,1,3.9956365463927628
3890,71,-1.0658141036401503e-14,0,0.1,1,1,3.9957670895841106
4040,425,-1.0658141036401503e-14,0,0.1,1,1,3.9942108667277854
