TIMESLOT,Throughout,Failure,Failurerate,User,mecAge,Run,commTotal,commEnergy,reward
10.0,82,1,0.012195121951219513,3,3.3,8100.0,0.058275367128600944,1.0427963135045488,647.7598287781389
15.0,122,1,0.00819672131147541,3,4.9,12100.0,0.08705332620445308,1.5062613417288013,967.6412257056149
20.0,163,1,0.006134969325153374,3,6.55,16200.0,0.11655073425720149,1.9697263699530538,1295.519657556278
25.0,204,1,0.004901960784313725,3,8.2,20300.0,0.1460481423099499,2.433191398177306,1623.398089406941
30.0,244,1,0.004098360655737705,3,9.79,24300.0,0.17482610138580199,2.8966564264015586,1943.279486334417
35.0,285,1,0.0035087719298245615,3,11.38,28400.0,0.20432350943855038,3.360121454625811,2271.157918185074
40.0,326,1,0.003067484662576687,3,13.03,32500.0,0.2338209174912988,3.8235864828500636,2599.0363500357275
45.0,366,1,0.00273224043715847,3,46.17,36500.0,0.3133173009726885,4.751689542979177,2918.875981159051
50.0,407,1,0.002457002457002457,3,195.04,40600.0,0.6131580257495783,7.255161504311695,3246.5318908684285
55.0,448,1,0.002232142857142857,3,469.28,44700.0,1.190699834520646,9.684758613317626,3573.9595394922185
60.0,488,1,0.0020491803278688526,3,848.81,48700.0,1.9021362471217855,11.860209011710888,3893.2796394850648
65.0,529,1,0.001890359168241966,3,1307.28,52800.0,2.7304118895647793,14.012495110958653,4220.501464199644
70.0,570,1,0.0017543859649122807,3,1931.36,56900.0,3.7266883598621425,15.846142826934845,4547.585512168331
75.0,610,1,0.001639344262295082,3,2597.68,60900.0,4.800748007705111,17.757144012755983,4866.608276074059
80.0,651,1,0.0015360983102918587,3,3331.1,65000.0,5.950941335074827,19.508020701718383,5193.56622931497
85.0,692,1,0.001445086705202312,3,4127.97,69100.0,7.095184671450455,21.357191230162805,5520.529057197591
90.0,732,1,0.001366120218579235,3,4893.83,73100.0,8.150698405289909,23.142510323526892,5839.566973335751
95.0,773,1,0.00129366106080207,3,5782.44,77200.0,9.381011884124595,24.92237642814028,6166.459298700634
100.0,814,1,0.0012285012285012285,3,6536.66,81300.0,10.482608908645956,26.672546235442397,6493.457023771828
105.0,854,1,0.00117096018735363,3,7504.81,85300.0,11.769650632539772,28.458819272017006,6812.305354267973
110.0,895,1,0.0011173184357541898,3,8287.11,89400.0,12.873004954067087,30.193256477301876,7139.301642586618
115.0,936,1,0.0010683760683760685,3,9291.82,93500.0,14.163366095062544,32.016775406938095,7466.144799530967
120.0,976,1,0.0010245901639344263,3,10144.91,97500.0,15.32719315102008,33.65261621829687,7785.094019908348
125.0,1017,1,0.0009832841691248771,3,11074.01,101600.0,16.568099733684406,35.414827747994046,8111.977669665156
130.0,1058,1,0.000945179584120983,3,11978.71,105700.0,17.78407490270237,37.006721739818225,8438.881745627124
135.0,1098,1,0.0009107468123861566,3,12896.94,109700.0,18.993848862575444,38.790731910995966,8757.793342599614
140.0,1139,1,0.000877963125548727,3,13852.83,113800.0,20.279633956684304,40.37990237575874,9084.640270699221
